0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
143,499,616,2344,2030,1439,4,412,548,2308,2143,1486,385,818,828,3399,2261,1533,264,731,733,3873,2449,1597,63,680,763,3534,2494,1674,329,764,797,3613,2499,1590,-92,492,610,2944,2201,1517,4166,4160,4325,5227,4531,3908,1
330,723,390,4658,1771,836,308,690,355,4763,1828,854,523,876,709,3659,2223,1276,372,723,560,4342,1841,900,659,964,1108,2952,3061,1870,774,1133,1475,2882,4062,2645,655,854,966,2098,3245,2494,678,1129,914,4196,2756,1554,4
631,827,858,1652,2292,2046,644,868,940,1883,2377,2119,845,1183,1312,2468,2579,2196,820,1046,1140,2404,2649,2272,819,1083,1226,2310,2594,2224,846,1126,1242,2334,2498,2084,790,962,1045,2124,2256,1809,5624,5818,6129,6725,6044,4940,1
994,1274,1488,1990,2072,1718,912,1238,1362,1950,2062,1671,1032,1384,1476,2402,2264,1804,1178,1495,1629,2349,2525,1983,1038,1425,1547,2535,2395,1900,1184,1534,1640,2603,2440,1885,1089,1462,1592,2380,2184,1728,4106,4193,4390,5118,4463,3738,4
156,254,270,1864,964,462,196,285,297,1806,1025,517,275,472,525,2156,1474,848,357,636,679,2563,1831,1110,524,684,832,2708,1973,1269,356,581,682,2494,1774,1057,365,503,574,2294,1512,897,271,384,433,1935,1192,671,0
109,222,220,1504,1053,574,150,285,283,1659,1285,700,271,527,520,2187,1742,1013,283,519,479,2690,1805,923,256,482,453,2470,1944,1026,228,454,468,2396,1796,909,268,440,485,2029,1655,890,206,366,382,1661,1445,795,2
238,436,454,2070,1844,1000,280,496,501,2166,1956,1111,403,635,676,2298,2340,1427,430,678,812,2176,2699,1652,415,658,810,2066,2920,1831,397,657,859,2070,2943,1784,423,646,826,1951,2740,1658,418,593,709,1777,2478,1499,0
92,171,187,1620,669,295,129,223,246,1682,871,425,229,396,438,1921,1359,762,243,427,486,1891,1584,854,249,407,474,1901,1549,820,224,408,491,1907,1589,825,204,386,457,1861,1433,718,169,337,351,1762,1043,498,0
258,465,425,2638,1539,784,300,496,449,2722,1566,830,380,688,693,2715,1950,1135,410,699,787,2706,2223,1290,460,795,902,2729,2643,1589,431,838,966,2854,2714,1558,506,732,874,2661,2413,1396,439,666,770,2446,2091,1244,2
144,316,304,1746,1381,728,185,368,343,1874,1502,813,301,546,465,2666,1752,939,291,553,479,2925,1761,871,264,502,463,2645,1831,934,248,512,532,2587,2062,1024,298,519,554,2366,1814,925,278,471,488,2059,1643,884,2
93,196,225,1661,905,427,142,265,318,1750,1146,601,287,477,534,1878,1540,916,343,557,672,2086,1967,1186,358,594,744,2168,2180,1310,316,561,724,2102,2052,1192,280,459,547,1850,1577,850,229,403,441,1826,1403,747,0
519,724,796,2267,1839,1202,476,654,645,2411,1734,1112,420,762,650,3486,1816,1044,459,879,857,3285,2193,1421,633,926,949,3293,2182,1463,637,882,908,3294,2118,1277,625,815,867,2819,2050,1306,452,825,799,3106,1846,1252,6
236,300,425,1289,1123,660,269,327,442,1354,1362,788,379,572,601,2256,1998,1118,339,618,605,3101,1998,1080,439,744,788,3225,2211,1206,458,737,816,3134,2179,1177,354,556,631,2653,1751,925,282,423,435,2103,1318,645,0
192,287,307,1762,1105,570,199,276,288,1588,1071,556,275,382,427,2022,1356,728,282,426,467,2192,1672,895,317,439,476,2239,1544,816,274,413,449,2095,1482,754,296,483,552,2137,1762,921,286,413,438,1983,1403,751,0
152,216,212,1956,721,330,181,238,241,1827,855,409,205,331,280,2395,1095,535,208,379,275,3133,1172,546,219,364,271,3139,1143,510,214,406,369,2940,1312,631,224,366,323,2615,1147,539,180,323,266,2511,932,416,0
209,383,288,3132,1137,527,245,334,298,2652,997,518,460,689,600,3293,1503,931,353,691,697,3099,1883,1159,382,481,431,3416,1373,722,239,443,380,3164,1267,632,246,448,383,2921,1256,635,390,507,500,2503,1245,737,0
263,473,521,1635,1450,915,299,512,571,1697,1647,1093,789,1087,1081,2703,2227,1506,403,748,750,2746,1915,1212,372,656,737,2220,2028,1300,472,696,880,1995,2223,1464,405,567,698,1601,1922,1345,315,478,529,1500,1560,1008,4
430,686,755,2452,2154,1420,423,702,728,2624,2162,1432,474,827,861,3086,2246,1523,538,915,1007,3183,2712,1766,583,992,1227,3195,2844,1865,612,1054,1348,3290,3018,1907,644,995,1339,2891,3193,2030,551,829,1076,2214,2624,1732,4
182,296,325,1984,1276,681,246,358,401,2036,1493,850,354,561,597,2236,1771,1083,387,562,648,2309,2017,1199,401,594,718,2346,2178,1299,360,564,688,2387,2095,1195,348,540,642,2214,1908,1071,224,382,410,2005,1237,636,0
605,890,1072,2246,2515,2009,582,887,1108,2273,2581,2117,673,1074,1212,3020,2635,2025,708,1143,1330,3165,2857,2174,699,1037,1222,3203,2773,2097,709,1080,1318,3172,2878,2168,674,1078,1293,3115,2688,1950,541,797,968,2606,2253,1638,1
296,557,550,2906,2173,1173,353,657,638,3072,2534,1440,877,1270,1195,3700,2571,1625,505,888,871,3721,2741,1529,551,947,1041,3528,3194,1906,572,1025,1168,3643,3228,1874,549,913,1063,3208,3005,1720,456,759,813,2752,2465,1443,4
801,1023,1195,2346,2408,1635,883,1193,1463,2630,2802,1879,921,1304,1556,3003,2858,1837,868,1481,1709,3274,2965,1952,786,1342,1621,3154,3102,2115,875,1458,1676,3129,3365,2265,800,1227,1571,2914,2820,1686,606,1025,1179,2473,2632,1594,0
136,185,206,1462,790,372,162,233,262,1497,987,493,308,525,550,2050,1587,941,266,403,426,1988,1592,824,254,396,418,2036,1612,828,233,377,409,1983,1544,773,224,377,402,1832,1459,725,174,307,287,1622,1155,560,0
541,728,810,2833,2384,1468,467,886,978,2988,2340,1531,500,873,911,3030,2286,1474,431,763,869,2999,2622,1606,660,992,1167,2903,2857,1817,628,1002,1278,2954,2858,1772,574,959,1136,2649,3003,1877,513,905,1036,2500,3018,2026,0
632,1008,1482,2291,3141,2278,688,1164,1639,2501,3542,2757,701,1186,1541,2984,3192,2406,896,1363,1817,3421,3905,3005,821,1277,1699,3532,3874,2937,765,1268,1657,3476,3571,2620,661,1041,1292,3196,3048,2122,588,917,1096,3131,2861,1951,0
596,965,955,3186,2480,1614,527,947,881,3159,2545,1695,557,1047,963,3361,2556,1666,575,1067,1035,3360,2774,1769,613,1047,1192,2910,3117,2104,720,1006,1194,2701,3090,2091,609,991,1151,2389,3044,2134,582,950,992,2572,2716,1885,3
322,569,565,2694,2037,1110,326,594,534,2903,2036,1098,428,740,628,3219,2112,1174,320,749,545,4018,2010,985,441,840,728,3864,2396,1427,266,668,422,4274,1844,822,381,707,631,3680,2262,1144,335,659,516,3279,1975,982,4
177,250,264,1839,1086,529,214,315,338,1873,1218,652,375,504,545,2180,1669,974,295,540,549,2374,1770,985,303,570,619,2468,1857,1052,324,450,520,2348,1670,878,292,483,516,2216,1617,864,239,405,397,2009,1331,693,3
327,650,536,3890,2038,1095,380,701,662,3515,2276,1458,505,819,823,3534,2514,1634,533,894,988,3629,2799,1657,683,1059,1331,3132,3508,2348,701,997,1331,2878,3556,2348,696,937,1224,2333,3385,2499,631,852,972,2186,2994,2199,4
619,783,883,2100,2470,1818,486,745,782,2252,2482,1761,379,712,628,3186,2172,1314,593,949,913,3177,3004,2123,374,634,523,3522,2093,1164,445,642,739,2744,2339,1437,431,628,694,2485,2551,1684,326,558,513,2482,2198,1366,0
328,478,448,2429,1832,1008,387,560,552,2610,2243,1284,500,825,854,3181,2793,1629,496,744,713,3800,2700,1508,626,916,1011,3402,3233,2122,505,769,872,3188,3095,1932,583,755,890,2689,2921,1920,360,381,336,817,492,283,0
725,836,885,1971,1580,1116,808,1077,1150,2402,1814,1344,665,1093,1124,2565,1869,1362,831,1045,1093,2542,2025,1406,857,1136,1291,2517,2101,1599,899,1180,1309,2407,2068,1554,751,1088,1167,2258,1928,1524,867,1114,1207,2528,1779,1233,1
331,640,668,3051,2225,1311,286,611,567,3396,2223,1290,360,715,682,3312,2062,1284,486,885,1075,3068,2735,1640,657,1050,1444,3059,3373,2084,672,1083,1516,3205,3616,2188,638,1021,1361,2771,3586,2227,641,955,1270,2460,3433,2232,2
179,279,257,2503,932,438,195,336,327,2366,1085,564,258,416,375,2476,1174,653,271,426,396,2510,1180,627,215,449,403,2405,1071,550,268,431,432,2287,1169,623,205,400,378,2163,1072,563,267,375,287,2442,748,322,0
238,441,440,1700,1572,815,242,453,456,1715,1647,904,311,510,523,1812,1742,1064,329,507,562,1739,1827,1125,310,545,608,1653,2011,1253,248,472,543,1601,1901,1123,761,1162,1601,2400,3164,2428,663,1025,1355,2235,2919,2155,0
100,192,189,1476,916,459,119,225,226,1643,1114,588,201,409,351,2458,1529,786,246,504,387,3084,1700,814,229,446,384,2703,1704,840,184,424,389,2568,1652,785,228,427,417,2329,1567,770,198,327,291,1767,1149,575,3
199,446,386,2259,1101,621,265,501,506,2135,1335,831,348,692,776,2572,1827,1223,312,657,638,3140,1813,1089,301,578,535,3240,1714,959,345,674,781,2691,1853,1124,399,630,781,2169,1751,1115,230,489,522,2050,1567,1030,2
240,408,496,1988,2102,1232,266,440,508,2022,2132,1268,313,566,671,2208,2396,1432,371,707,842,2597,2328,1395,385,579,638,2449,2411,1426,273,529,643,2360,2529,1447,307,554,712,2258,2378,1406,374,478,521,2139,2197,1282,0
204,355,433,2290,1952,1038,223,373,467,2313,2007,1079,194,469,329,3308,1629,749,161,394,258,3885,1514,627,149,364,237,3754,1534,629,113,341,246,3555,1475,596,179,368,280,3260,1383,557,149,324,234,3018,1229,486,0
80,206,174,1968,594,267,104,228,198,1929,636,296,242,475,469,2241,1151,660,182,336,309,1953,891,441,177,331,298,1923,802,386,127,296,254,1937,796,374,157,351,301,2092,842,408,167,324,270,2120,701,335,0
166,321,252,2593,1144,545,199,370,296,2632,1160,577,273,423,322,2751,1265,631,294,457,357,3054,1314,627,324,466,397,2888,1370,661,322,490,452,2640,1515,769,296,492,452,2452,1447,751,259,429,360,2422,1307,684,0
445,762,789,3034,2075,1382,475,800,826,3146,2156,1484,578,1019,1084,3117,2395,1680,573,966,1017,3687,2606,1705,636,980,1091,3516,2697,1829,526,927,1077,3358,2652,1757,512,805,897,3038,2328,1524,509,760,854,2563,2201,1567,1
169,282,307,1956,1389,692,193,309,329,1970,1510,786,339,637,579,2553,1708,1059,234,467,348,3263,1633,736,247,450,360,3183,1645,736,203,419,371,3081,1682,752,221,408,385,2666,1600,723,208,360,308,2357,1398,641,0
99,159,149,1332,638,303,125,190,190,1465,747,364,313,473,493,2319,1681,959,285,519,561,2516,2063,1118,268,478,484,2605,1732,896,350,544,663,2663,1933,1012,308,507,576,2511,1914,982,271,449,430,2386,1693,847,0
315,675,571,4061,2158,1142,282,652,524,3904,2011,1060,593,1084,1205,3415,2799,1915,498,925,918,3926,2621,1544,662,1090,1289,3565,3106,2106,736,1233,1619,3336,3472,2376,636,1093,1374,2833,3174,2293,464,817,835,2759,2405,1509,2
491,827,1086,2296,2944,2397,598,883,1174,2629,3199,2676,650,999,1234,3013,2930,2372,749,1217,1585,3204,3201,2516,744,1222,1620,3284,3265,2616,705,1054,1324,2977,3342,2649,688,1028,1361,2994,3442,2806,674,1060,1419,3082,3159,2506,4
280,599,486,3296,1723,891,263,583,453,3502,1836,1005,440,802,779,3487,2148,1376,437,786,785,3927,2271,1276,479,818,861,3817,2358,1370,468,809,868,3420,2392,1439,428,754,873,2783,2249,1516,370,648,602,2862,1835,1091,1
109,241,269,2185,936,455,161,245,268,1989,1061,556,241,409,446,1935,1279,736,169,396,433,2030,1338,738,190,420,497,2182,1435,775,252,401,443,2111,1319,702,213,311,365,1972,1213,615,161,297,333,2119,1060,501,0
113,154,136,1606,580,260,136,195,203,1661,733,348,283,399,425,1908,1205,658,251,370,381,2009,1275,667,283,401,451,2214,1309,694,234,399,458,2184,1364,666,207,340,374,1973,1178,594,196,289,274,1896,1003,477,0
257,389,459,1276,1017,635,289,475,563,1397,1306,850,394,629,673,2029,1732,1105,446,737,801,2495,1893,1201,507,771,871,2673,1948,1205,453,732,820,2579,1740,1031,363,568,615,2162,1440,843,264,400,395,1799,1059,573,0
160,259,267,2456,1144,524,169,264,275,2157,1187,566,232,380,368,2212,1306,666,228,352,321,2457,1248,588,212,350,313,2624,1200,541,176,337,297,2706,1098,478,174,303,257,2701,1033,435,146,267,228,2620,927,380,0
100,163,140,1569,523,220,104,177,162,1617,638,279,197,305,298,1924,933,460,177,299,278,2127,1025,485,187,318,278,2322,1040,473,152,286,264,2168,1001,449,128,237,205,1936,823,356,117,212,165,1862,591,234,0
164,255,255,2037,899,435,170,260,277,1934,1014,493,208,342,378,1952,1263,665,242,389,403,2148,1411,738,280,439,457,2316,1468,762,229,396,424,2198,1369,696,193,341,340,2071,1181,598,201,321,299,2155,1012,473,0
191,353,427,2339,1187,682,230,380,443,2169,1403,837,215,454,484,2385,1494,924,271,493,424,2816,1340,785,326,515,490,3048,1478,775,241,517,584,2888,1528,933,228,479,536,2762,1460,930,249,404,395,2646,1164,597,0
721,890,1125,2008,2455,1997,706,1026,1302,1997,2504,2152,847,1138,1391,2274,2553,2179,969,1279,1574,2647,2903,2400,884,1189,1437,2435,2757,2279,858,1097,1355,2480,2746,2195,1920,3180,3153,4156,8194,7365,775,1135,1452,2374,2677,2188,1
583,843,912,1837,1865,1502,614,846,948,2030,2001,1622,657,1002,1120,2683,2348,1853,757,1160,1266,2648,2809,2243,767,1024,1184,2549,2616,2021,746,1050,1216,2415,2510,1926,725,1019,1174,2289,2358,1889,687,956,1068,2247,2223,1790,1
203,281,260,1680,843,469,192,284,246,1708,923,495,234,387,285,2681,1104,524,210,418,291,3279,1301,605,255,383,289,3098,1215,572,191,350,264,2787,1186,530,180,320,227,2615,1054,454,166,294,210,2250,837,360,4
638,1017,1304,3127,2892,2099,638,1097,1474,3102,3007,2327,720,1069,1296,2722,2356,1788,979,1397,1715,3517,3331,2499,869,1332,1585,3728,3352,2503,925,1380,1702,3647,3279,2437,776,1187,1510,3334,3077,2323,655,1035,1357,3227,3109,2288,0
346,636,726,2986,2037,1195,334,532,565,2654,1841,1091,527,981,1024,3262,2312,1588,455,764,745,3749,2169,1282,404,679,642,3773,2128,1176,302,629,501,3999,2001,973,367,622,620,3306,2020,1164,493,709,625,3157,2133,1135,0
324,477,619,1989,2277,1357,328,492,622,1947,2265,1402,393,612,766,1991,2319,1461,391,610,747,1998,2376,1488,430,665,865,1983,2525,1586,395,633,866,2028,2427,1429,363,555,701,1869,2365,1426,363,533,622,1891,2258,1347,0
103,208,160,2321,728,310,220,405,356,2629,1052,587,235,422,373,2749,1303,675,228,425,383,2850,1436,695,260,417,414,2673,1423,698,248,440,466,2649,1692,857,275,474,538,2648,1707,889,292,425,433,2416,1436,746,0
357,628,625,2978,2431,1322,362,633,633,2975,2390,1346,446,882,781,3954,2455,1379,389,789,647,3847,2291,1121,473,875,905,3485,2729,1468,489,843,878,3256,2654,1437,1003,1177,1215,2951,2578,1557,491,737,817,2443,2697,1573,3
390,643,711,1859,1522,1102,378,578,622,1871,2036,1424,648,871,941,2520,2551,1726,532,835,946,2541,2708,1904,732,936,1096,2578,2565,1852,521,769,919,2298,2587,1696,520,700,800,1784,1793,1290,440,699,813,2000,1858,1352,1
160,262,231,1829,1003,471,255,332,368,2121,982,478,535,750,776,3012,1549,894,372,596,609,2928,1706,969,392,572,558,2883,1613,903,584,903,942,3325,2143,1266,320,524,488,2320,1474,780,233,537,528,2281,1525,849,0
342,550,531,2528,1972,1150,330,537,506,2508,2033,1214,471,708,693,2671,2145,1338,470,737,771,2809,2271,1367,492,744,868,2538,2539,1611,514,746,911,2282,2721,1762,512,718,846,2061,2545,1703,478,658,714,2035,2313,1532,3
285,510,540,2053,1567,982,293,507,506,2333,1544,961,471,766,849,2783,2077,1356,530,869,949,3241,2211,1441,611,934,1098,3197,2545,1711,541,890,1184,2865,2830,1909,539,840,1078,2641,2519,1725,463,641,727,2147,1902,1274,4
173,269,280,1926,1054,527,192,277,310,1867,1271,652,298,489,476,2266,1492,816,249,456,350,2862,1433,655,275,500,391,2960,1450,653,219,447,367,2651,1402,628,266,455,480,2376,1417,667,239,369,383,2071,1338,660,0
145,242,206,1936,776,359,178,275,237,1930,897,434,241,411,371,2296,1133,613,226,390,333,2534,1206,589,237,387,345,2516,1188,573,212,405,390,2394,1289,610,200,353,321,2310,1072,501,178,318,258,2060,942,430,0
236,345,329,1725,1231,747,240,372,347,1831,1302,806,275,552,412,2913,1383,756,265,474,319,3202,1290,575,195,487,373,3195,1436,643,244,469,329,3245,1424,627,226,453,313,2835,1322,568,230,413,274,2543,1096,483,0
289,503,597,1433,1418,1118,459,636,815,1770,1975,1617,678,1025,1193,2439,2408,1972,454,968,1297,2451,2845,2341,759,1122,1454,2647,3048,2518,652,1012,1307,2418,2676,2153,711,932,1243,2271,2630,2197,392,731,948,1920,2210,1765,1
317,481,510,2874,1675,923,301,537,540,2970,1873,1023,362,665,672,3112,2010,1176,384,704,758,3309,2018,1136,549,710,844,2843,2259,1295,442,770,964,2803,2638,1532,394,717,827,2583,2415,1382,374,533,547,2404,1814,1043,3
272,419,562,2612,1747,1098,292,464,660,2386,1974,1412,389,648,758,2898,2151,1457,464,691,988,2869,2653,1979,480,711,1071,2801,2815,2091,445,723,966,2991,2785,1867,398,640,891,2587,2448,1672,340,525,738,2299,2151,1538,1
307,431,502,2214,1888,1066,314,474,521,2218,2000,1132,462,649,720,2539,2222,1341,441,639,692,2727,2283,1345,407,626,688,2828,2277,1297,432,680,769,2747,2236,1254,351,550,588,2498,2017,1132,333,491,490,2348,1681,912,0
116,208,175,1729,670,320,133,227,180,1699,768,384,246,374,289,2403,1140,565,204,368,257,2699,1168,535,204,379,290,2585,1084,502,173,349,270,2347,1111,509,170,337,268,2279,1028,466,136,286,209,2136,865,398,0
1188,1518,1829,2777,3129,2750,1309,1863,2267,3323,3828,3539,1018,1519,1838,3124,3729,3060,1192,1719,2079,3510,3611,3140,1220,1710,2179,3687,3941,3421,1176,1674,1967,3245,4003,3418,1245,1634,2014,3190,3440,3043,1036,1539,1855,3067,3406,2957,0
370,593,644,2099,1292,722,311,730,691,2160,1906,1215,437,642,708,2311,2096,1323,857,959,1098,2853,2136,1373,726,1211,1326,3016,2387,1659,376,1036,978,2578,2597,1769,631,1033,1180,2701,2080,1432,585,795,902,2485,1732,1110,0
959,1188,1586,2467,3297,2922,874,1364,1801,2735,3505,3133,933,1460,1808,3442,3808,3147,1074,1501,1946,3581,3864,3273,1177,1629,2032,3455,4082,3546,1170,1595,2033,3268,3999,3434,1148,1534,1932,3096,3938,3352,970,1341,1757,2837,3491,2893,1
94,202,146,2712,666,256,132,253,201,2684,712,302,112,239,180,2328,722,313,158,333,265,2891,998,456,177,314,250,2964,986,438,151,282,238,2906,934,395,143,268,206,2778,812,340,119,246,176,2716,742,296,0
200,288,209,2070,650,292,214,310,242,2065,756,357,313,457,410,2130,1208,648,286,433,390,2143,1218,639,324,443,367,2196,1097,541,235,393,341,2049,1066,507,284,412,341,2024,982,472,273,393,303,2052,823,390,0
609,844,888,1945,1563,1049,592,839,872,2000,1641,1107,749,974,953,2278,1592,1089,784,1176,1219,2541,1958,1323,2031,2297,2389,3578,3542,2934,715,880,934,1978,1401,960,1299,1469,1530,2640,2098,1499,636,917,921,2008,1611,1077,7
285,506,566,2071,2045,1214,291,556,598,2165,2259,1357,355,636,687,2364,2095,1300,436,684,833,2354,2659,1642,424,641,810,2084,2786,1757,406,641,855,2164,2828,1709,405,641,852,2047,2772,1707,387,570,730,1881,2466,1523,0
540,845,961,2376,2001,1407,554,831,909,2288,1950,1376,471,856,953,2480,2280,1562,487,861,977,2269,2283,1632,681,1015,1232,2373,2588,1933,638,1070,1356,2423,2829,2036,655,1030,1273,2178,2553,1787,559,895,1114,2144,2518,1804,1
209,362,443,1981,1538,913,267,435,558,2006,1838,1134,420,640,802,2214,2368,1557,578,857,1100,2428,2832,2026,565,875,1128,2508,2990,2112,572,926,1202,2621,2949,2026,503,772,971,2417,2566,1696,407,650,815,2196,2084,1374,0
514,817,982,2463,2891,1758,530,817,1084,2434,2684,1715,569,873,1068,2229,2623,1748,561,877,1081,2100,2633,1786,552,842,1031,1962,2759,1845,567,852,1056,2042,2768,1775,619,851,1074,2035,2678,1690,566,862,1038,2010,2700,1785,3
131,248,262,1532,985,499,188,320,305,1630,1244,670,249,396,408,1810,1426,837,308,484,488,1885,1766,1002,303,502,557,1858,1963,1168,278,451,550,1855,1824,1035,273,482,586,1813,1628,968,220,362,369,1659,1200,628,3
150,291,350,2014,1155,636,217,368,420,2131,1469,823,265,426,531,2000,1716,1035,367,557,674,2099,2017,1244,390,602,758,2173,2201,1344,357,580,733,2228,2084,1200,335,552,680,2167,1849,1039,236,413,496,1980,1320,713,0
167,328,373,2072,1338,728,189,360,429,2110,1480,838,310,488,568,1911,1587,941,332,526,597,1932,1771,1070,356,577,709,1952,2024,1225,338,552,699,1955,1996,1155,341,556,681,2028,1871,1045,312,503,582,2081,1661,921,0
248,587,609,3118,2091,1212,335,665,737,2999,2126,1315,380,760,830,3133,2222,1393,397,758,791,3561,2252,1305,381,716,844,3157,2490,1520,406,772,1073,2853,2774,1684,472,860,1205,2825,2871,1792,440,800,1027,2539,2795,1791,3
213,446,494,2436,1704,932,277,490,547,2353,1626,923,276,482,522,1850,1558,939,317,517,541,2062,1688,985,266,522,523,2237,1660,960,246,524,526,2427,1628,886,277,557,569,2469,1694,927,277,537,521,2621,1656,897,0
123,302,347,2498,1557,782,143,342,384,2457,1645,899,304,584,658,2602,1908,1123,294,625,659,2800,1826,1055,279,542,567,2792,1801,1033,236,503,523,2809,1950,1082,304,588,627,2847,1779,971,214,457,455,2636,1563,862,3
53,203,190,2145,768,350,69,208,192,2065,816,385,151,333,310,2220,1065,530,170,360,322,2146,1128,564,278,551,612,2224,1485,948,278,519,593,2285,1317,771,252,468,478,2239,1153,636,173,369,377,2200,985,519,0
180,414,433,2037,1447,830,216,454,482,2066,1580,963,265,525,566,1997,1512,953,319,562,596,2079,1650,1010,308,606,668,2031,1758,1121,295,589,686,2025,1747,1087,299,532,600,1991,1717,1026,286,564,597,2102,1588,949,0
66,198,261,1262,1083,561,64,223,297,1305,1209,651,141,434,534,1697,1513,825,189,402,493,1761,1626,890,190,409,466,1716,1685,892,136,361,430,1530,1640,879,161,377,430,1390,1577,854,145,291,297,1215,1232,662,3
161,300,371,1361,1358,765,193,366,467,1544,1610,928,379,596,648,2211,2037,1242,261,641,559,3233,1913,1014,288,582,436,3655,1892,930,251,570,489,3363,1935,952,251,576,567,2637,1857,992,247,450,460,2131,1557,846,3
178,359,361,2231,1429,762,190,382,403,2138,1592,941,298,525,518,2416,1820,1100,276,554,510,2883,1851,1051,295,559,548,2953,1941,1126,285,564,586,2752,1842,1050,279,514,534,2323,1845,1090,263,445,437,2145,1583,948,0
311,461,465,2249,1359,809,295,510,470,2753,1479,876,479,712,780,2477,2058,1365,477,774,756,3420,2313,1413,483,717,774,2927,2372,1469,463,741,899,2666,2605,1592,454,701,860,2485,2438,1643,362,512,531,1903,1707,1154,2
414,642,633,2408,1737,1189,444,669,646,2418,1810,1272,558,867,939,2551,2141,1614,573,842,928,2989,2306,1615,493,769,879,2939,2174,1473,515,809,958,2726,2283,1562,484,700,752,2646,2187,1532,407,658,672,2332,1713,1173,2
448,709,735,3078,2189,1348,470,701,676,3151,2238,1433,545,782,762,3200,1906,1204,448,801,850,3468,2222,1404,727,1098,1385,3040,3318,2231,652,947,1205,2867,3090,1994,552,830,1056,2409,3100,2165,564,780,784,2487,2306,1507,4
435,711,934,2942,2918,1617,416,693,946,2570,3138,1878,1515,1852,1839,3576,2778,2208,438,750,863,3209,2889,1712,416,712,788,3320,2825,1586,333,651,666,3265,2564,1347,369,674,824,3025,2901,1650,374,607,665,3167,2498,1322,0
328,507,526,2255,1801,1169,345,555,594,2260,2112,1451,444,787,859,2980,2667,1919,603,958,983,3350,2623,1846,533,880,953,3560,2705,1858,509,800,829,3349,2649,1803,440,710,872,2779,2692,1830,366,597,652,2557,2121,1381,2
117,205,223,1294,784,403,114,234,284,1397,1071,563,191,381,378,2107,1372,697,194,409,316,2560,1259,606,175,367,264,2666,1272,563,159,402,275,2863,1289,547,135,353,236,2472,1147,500,116,274,209,1926,850,372,0
405,517,569,1902,1362,847,351,529,587,1866,1342,856,381,613,689,1973,1456,948,434,612,671,1895,1498,951,458,580,611,1843,1506,933,400,600,650,1896,1451,926,395,589,623,1781,1534,1016,424,567,570,1886,1512,935,3
