Dataset,Oversampler,Classifier,Metric,Score
PIMA (2),G-SOMO,DT,mean_test_f1,0.5344592108701952
PIMA (2),G-SOMO,DT,mean_test_geometric_mean_score,0.6925228172066931
PIMA (2),G-SOMO,GBC,mean_test_roc_auc,0.8504852833107348
PIMA (2),G-SOMO,GBC,mean_test_f1,0.5617509619429952
PIMA (2),G-SOMO,GBC,mean_test_geometric_mean_score,0.703423801220279
GLASS,NO OVERSAMPLING,LR,mean_test_roc_auc,0.8108619463632669
GLASS,NO OVERSAMPLING,LR,mean_test_f1,0.49417937366781434
GLASS,NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.6030561518461056
GLASS,NO OVERSAMPLING,KNN,mean_test_roc_auc,0.867205488961127
GLASS,NO OVERSAMPLING,KNN,mean_test_f1,0.7186232861878821
GLASS,NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.7836786438982638
GLASS,NO OVERSAMPLING,DT,mean_test_roc_auc,0.8076048862251118
GLASS,NO OVERSAMPLING,DT,mean_test_f1,0.7155707476153137
GLASS,NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.7908116435676931
GLASS,NO OVERSAMPLING,GBC,mean_test_roc_auc,0.9325985371800082
GLASS,NO OVERSAMPLING,GBC,mean_test_f1,0.8205458138713827
GLASS,NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8721642649185474
GLASS,RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.8099773127454963
GLASS,RANDOM OVERSAMPLING,LR,mean_test_f1,0.6488631733919853
GLASS,RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.72830510221943
GLASS,RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.8739174878098334
GLASS,RANDOM OVERSAMPLING,KNN,mean_test_f1,0.7402543962405386
GLASS,RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.8125285633441683
GLASS,RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.8186278866991737
GLASS,RANDOM OVERSAMPLING,DT,mean_test_f1,0.758069256299053
GLASS,RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.8289854665089298
GLASS,RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.9244241416091019
GLASS,RANDOM OVERSAMPLING,GBC,mean_test_f1,0.7848807230334907
GLASS,RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8392812218886072
GLASS,SMOTE,LR,mean_test_roc_auc,0.8133867499661385
GLASS,SMOTE,LR,mean_test_f1,0.6558528678597484
GLASS,SMOTE,LR,mean_test_geometric_mean_score,0.7365513017575666
GLASS,SMOTE,KNN,mean_test_roc_auc,0.8658806548828388
GLASS,SMOTE,KNN,mean_test_f1,0.7309545394640649
GLASS,SMOTE,KNN,mean_test_geometric_mean_score,0.8041370247381172
GLASS,SMOTE,DT,mean_test_roc_auc,0.8152385547880265
GLASS,SMOTE,DT,mean_test_f1,0.762272932531606
GLASS,SMOTE,DT,mean_test_geometric_mean_score,0.8312251296495433
GLASS,SMOTE,GBC,mean_test_roc_auc,0.9315509447379114
GLASS,SMOTE,GBC,mean_test_f1,0.794715331276761
GLASS,SMOTE,GBC,mean_test_geometric_mean_score,0.8530447461010444
GLASS,G-SOMO,LR,mean_test_roc_auc,0.8212320533658404
GLASS,G-SOMO,LR,mean_test_f1,0.6740490431467854
GLASS,G-SOMO,LR,mean_test_geometric_mean_score,0.754942271987068
GLASS,G-SOMO,KNN,mean_test_roc_auc,0.8826421339563864
GLASS,G-SOMO,KNN,mean_test_f1,0.7526016533300754
GLASS,G-SOMO,KNN,mean_test_geometric_mean_score,0.8174913343359753
GLASS,G-SOMO,DT,mean_test_roc_auc,0.8329809613300827
GLASS,G-SOMO,DT,mean_test_f1,0.7746852198823455
GLASS,G-SOMO,DT,mean_test_geometric_mean_score,0.8388197322052974
GLASS,G-SOMO,GBC,mean_test_roc_auc,0.9398364485981308
GLASS,G-SOMO,GBC,mean_test_f1,0.8182625583912807
GLASS,G-SOMO,GBC,mean_test_geometric_mean_score,0.8703628095752024
ECOLI (2),NO OVERSAMPLING,LR,mean_test_roc_auc,0.9032886709452652
ECOLI (2),NO OVERSAMPLING,LR,mean_test_f1,0.0
ECOLI (2),NO OVERSAMPLING,LR,mean_test_geometric_mean_score,0.0
ECOLI (2),NO OVERSAMPLING,KNN,mean_test_roc_auc,0.9313846143040051
ECOLI (2),NO OVERSAMPLING,KNN,mean_test_f1,0.8002867383512545
ECOLI (2),NO OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.9084906039475168
ECOLI (2),NO OVERSAMPLING,DT,mean_test_roc_auc,0.705123998081454
ECOLI (2),NO OVERSAMPLING,DT,mean_test_f1,0.49164372030645875
ECOLI (2),NO OVERSAMPLING,DT,mean_test_geometric_mean_score,0.6757745488471385
ECOLI (2),NO OVERSAMPLING,GBC,mean_test_roc_auc,0.912917359029007
ECOLI (2),NO OVERSAMPLING,GBC,mean_test_f1,0.634715821812596
ECOLI (2),NO OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.7285517141966962
ECOLI (2),RANDOM OVERSAMPLING,LR,mean_test_roc_auc,0.8963783128032847
ECOLI (2),RANDOM OVERSAMPLING,LR,mean_test_f1,0.48453304490908994
ECOLI (2),RANDOM OVERSAMPLING,LR,mean_test_geometric_mean_score,0.8540353134901955
ECOLI (2),RANDOM OVERSAMPLING,KNN,mean_test_roc_auc,0.9199308340056273
ECOLI (2),RANDOM OVERSAMPLING,KNN,mean_test_f1,0.7332823324408178
ECOLI (2),RANDOM OVERSAMPLING,KNN,mean_test_geometric_mean_score,0.9168373736871371
ECOLI (2),RANDOM OVERSAMPLING,DT,mean_test_roc_auc,0.8490098014425218
ECOLI (2),RANDOM OVERSAMPLING,DT,mean_test_f1,0.7118279569892472
ECOLI (2),RANDOM OVERSAMPLING,DT,mean_test_geometric_mean_score,0.8424648489486819
ECOLI (2),RANDOM OVERSAMPLING,GBC,mean_test_roc_auc,0.9149025525091612
ECOLI (2),RANDOM OVERSAMPLING,GBC,mean_test_f1,0.7961205987771452
ECOLI (2),RANDOM OVERSAMPLING,GBC,mean_test_geometric_mean_score,0.8806776083578146
ECOLI (2),SMOTE,LR,mean_test_roc_auc,0.9023317408999506
ECOLI (2),SMOTE,LR,mean_test_f1,0.5227636441924719
ECOLI (2),SMOTE,LR,mean_test_geometric_mean_score,0.8734162546473649
ECOLI (2),SMOTE,KNN,mean_test_roc_auc,0.9389576811079403
ECOLI (2),SMOTE,KNN,mean_test_f1,0.7226741467975689
ECOLI (2),SMOTE,KNN,mean_test_geometric_mean_score,0.9175595250258697
ECOLI (2),SMOTE,DT,mean_test_roc_auc,0.8620796959224875
ECOLI (2),SMOTE,DT,mean_test_f1,0.6656649688737974
ECOLI (2),SMOTE,DT,mean_test_geometric_mean_score,0.8536915639825604
ECOLI (2),SMOTE,GBC,mean_test_roc_auc,0.9443605933444914
ECOLI (2),SMOTE,GBC,mean_test_f1,0.7582875595059756
