Dataset,Classifier,Metric,NO OVERSAMPLING,RANDOM OVERSAMPLING,SMOTE,G-SOMO
LIVER (2),DT,ROC AUC,0.5990304576715353,0.6062046468858915,0.6160271191668663,0.6819922571301247
LIVER (2),DT,F1,0.33673082349938654,0.41691292972232286,0.40655336080048,0.5119571056273629
LIVER (2),DT,GEOMETRIC MEAN SCORE,0.4812801430300886,0.5672813362941802,0.5697984573726267,0.6492686039303008
LIVER (2),GBC,ROC AUC,0.7327212325737622,0.7342474833386543,0.7338276240788038,0.7592827348883923
LIVER (2),GBC,F1,0.447829131652661,0.47905591380937396,0.5046917763462822,0.5413342988710635
LIVER (2),GBC,GEOMETRIC MEAN SCORE,0.5773743216393323,0.6139962378624619,0.6363169336621575,0.6686531148655452
MANDELON 2 (2),LR,ROC AUC,0.7863065235611841,0.7722631986594006,0.7722582625491912,0.7894462464607928
MANDELON 2 (2),LR,F1,0.1698224182784753,0.1735330962993986,0.18201279489965821,0.20956196715572223
MANDELON 2 (2),LR,GEOMETRIC MEAN SCORE,0.4095929524957435,0.5332936491250968,0.5340545321281628,0.5074709832296518
MANDELON 2 (2),KNN,ROC AUC,0.4966044152554913,0.49648163648066634,0.5182222722325855,0.5447338949363851
MANDELON 2 (2),KNN,F1,0.0,0.015498615067747256,0.03481312288817115,0.047369737668663384
MANDELON 2 (2),KNN,GEOMETRIC MEAN SCORE,0.0,0.0797640434463369,0.06110464317707805,0.209923163663201
MANDELON 2 (2),DT,ROC AUC,0.788608203425611,0.8586067102968018,0.8354219807705325,0.8424680933708654
MANDELON 2 (2),DT,F1,0.6577787105002618,0.377962124690032,0.46208533167238264,0.6513061207774126
MANDELON 2 (2),DT,GEOMETRIC MEAN SCORE,0.7577316607638349,0.8187605239538308,0.8480774845268011,0.7710391045976033
MANDELON 2 (2),GBC,ROC AUC,0.8701291629677441,0.8954132079277501,0.903132067073688,0.9052588347725505
MANDELON 2 (2),GBC,F1,0.657612547221469,0.8302044607633534,0.8711826471778147,0.7888557864423151
MANDELON 2 (2),GBC,GEOMETRIC MEAN SCORE,0.7277801795831373,0.8519055702751168,0.8869862976208376,0.8217025205037629
LED (2),LR,ROC AUC,0.9696212027788054,0.9694159909771036,0.9663366578287499,0.9710578780778558
LED (2),LR,F1,0.0,0.418439134241021,0.49122348598318166,0.6996768954316125
LED (2),LR,GEOMETRIC MEAN SCORE,0.0,0.9138911805375989,0.8873088557457837,0.9090661649171032
LED (2),KNN,ROC AUC,0.8717125005138324,0.9002473460558227,0.8996300085810006,0.9411985011509845
LED (2),KNN,F1,0.3895440251572327,0.5016681626909127,0.585401141588711,0.6270777178796048
LED (2),KNN,GEOMETRIC MEAN SCORE,0.5368524161768586,0.8769927849686932,0.8339690933803711,0.8648480382600366
LED (2),DT,ROC AUC,0.9708551069798987,0.8809426640152916,0.9667480448678424,0.972290561927077
LED (2),DT,F1,0.7137508717697396,0.5592444795428799,0.7509589467136637,0.7137508717697396
LED (2),DT,GEOMETRIC MEAN SCORE,0.9015574508561535,0.8380071368117921,0.9049655639758972,0.9129439545624523
LED (2),GBC,ROC AUC,0.9646947064989518,0.9659268765158054,0.9729063900193201,0.9747535531508201
LED (2),GBC,F1,0.6765427968258156,0.5119255146685417,0.6765427968258156,0.6765427968258156
LED (2),GBC,GEOMETRIC MEAN SCORE,0.837048031584544,0.832618088981572,0.837048031584544,0.837048031584544
MANDELON 1,LR,ROC AUC,0.8585926976826269,0.8512420585023659,0.8514841269143696,0.8585926976826269
MANDELON 1,LR,F1,0.1305472571628232,0.22455025915944038,0.22589903464915584,0.29854046113838784
MANDELON 1,LR,GEOMETRIC MEAN SCORE,0.27346839110658927,0.797559171221093,0.7929034092572912,0.7642091389858332
MANDELON 1,KNN,ROC AUC,0.6652922727056516,0.66545309682216,0.7404206325037501,0.7164646147081085
MANDELON 1,KNN,F1,0.061972212692967404,0.20582767857142859,0.20406093691690083,0.24998140255212625
MANDELON 1,KNN,GEOMETRIC MEAN SCORE,0.1852825600118324,0.5365421072745252,0.6920991435529511,0.5248605077596755
MANDELON 1,DT,ROC AUC,0.8046683158027531,0.8251693727733473,0.8513999214898167,0.8331473370562551
MANDELON 1,DT,F1,0.4286316121043623,0.37362173075426813,0.3902103780208742,0.42798763012005747
MANDELON 1,DT,GEOMETRIC MEAN SCORE,0.5852744795511902,0.8126444771342544,0.8155109791259669,0.7653308714904867
MANDELON 1,GBC,ROC AUC,0.8421968715876378,0.8278101101400241,0.8339270011264243,0.8557957044563383
MANDELON 1,GBC,F1,0.44397757317669995,0.4853231658079562,0.40847068325193325,0.5033651787764113
MANDELON 1,GBC,GEOMETRIC MEAN SCORE,0.5919206648517523,0.7539452235418154,0.7620429634197928,0.729039963056888
PIMA,LR,ROC AUC,0.8260518826366399,0.8304858477062133,0.8284839179878238,0.8225203212507106
PIMA,LR,F1,0.612477519456832,0.6886534866727241,0.6771585495422479,0.6666619680105517
PIMA,LR,GEOMETRIC MEAN SCORE,0.6894832829294734,0.760390216852386,0.7507377475416236,0.7406209791553913
PIMA,KNN,ROC AUC,0.7549972317119195,0.7349824930920633,0.7525113512546218,0.7685250656569806
PIMA,KNN,F1,0.5784873873055228,0.5898103884695026,0.6220297830775783,0.6213577074999255
PIMA,KNN,GEOMETRIC MEAN SCORE,0.6664331244043497,0.6744816794228505,0.7020362014212216,0.704169776442445
PIMA,DT,ROC AUC,0.7519472220892833,0.7809994941226094,0.7784971588944667,0.7939310935557911
PIMA,DT,F1,0.5880393480494459,0.6419768542260447,0.6548689297366938,0.6408276557976517
PIMA,DT,GEOMETRIC MEAN SCORE,0.6746372427801026,0.7088314520265564,0.7302416586205258,0.7194204802862514
PIMA,GBC,ROC AUC,0.8258572941442937,0.8198626183876603,0.823987890634087,0.8344922439181386
PIMA,GBC,F1,0.6291667499471729,0.6384106507403966,0.6598922199845352,0.663415213861509
PIMA,GBC,GEOMETRIC MEAN SCORE,0.7069340819125196,0.7182338142405185,0.7349324748949024,0.7369963172085907
PAGE BLOCKS 0,LR,ROC AUC,0.9428159984715244,0.9622624922725542,0.959846182895788,0.9444394023617468
PAGE BLOCKS 0,LR,F1,0.7112822778690033,0.7048546429761275,0.7051286897320356,0.7198039373274618
PAGE BLOCKS 0,LR,GEOMETRIC MEAN SCORE,0.7671050206816941,0.9001920193265677,0.9029432687454759,0.8657740826690407
PAGE BLOCKS 0,KNN,ROC AUC,0.946351065482986,0.9426487613787743,0.9541565192772735,0.9506175935895385
PAGE BLOCKS 0,KNN,F1,0.7920806644554552,0.803301048970163,0.7889064719469294,0.80853459629267
PAGE BLOCKS 0,KNN,GEOMETRIC MEAN SCORE,0.8505296591603355,0.9169179749891399,0.9166471989811423,0.8790008183399827
PAGE BLOCKS 0,DT,ROC AUC,0.9247361050603154,0.9383938711821832,0.9501076725681372,0.9476749284045328
PAGE BLOCKS 0,DT,F1,0.8523748241954214,0.8038067597545218,0.8167176759765052,0.8521078295570682
PAGE BLOCKS 0,DT,GEOMETRIC MEAN SCORE,0.9010390448049042,0.9242453462025855,0.9330771226913763,0.9126778192773344
PAGE BLOCKS 0,GBC,ROC AUC,0.9905415432546845,0.9903791815841212,0.991059256204502,0.9909997159161806
PAGE BLOCKS 0,GBC,F1,0.8687951280776594,0.8619321782211067,0.8646693645819327,0.8785929948213846
PAGE BLOCKS 0,GBC,GEOMETRIC MEAN SCORE,0.923124797725793,0.9560568179422254,0.9558955667689715,0.932700816366294
YEAST 1 (3),LR,ROC AUC,0.7549206228443344,0.7677043141397517,0.7679411783886662,0.7706443072253886
YEAST 1 (3),LR,F1,0.0,0.34793488202732814,0.34527498703913456,0.4005829254053327
YEAST 1 (3),LR,GEOMETRIC MEAN SCORE,0.0,0.6945238743358901,0.693670621076781,0.6690391652609438
YEAST 1 (3),KNN,ROC AUC,0.7033338609613784,0.7094999658870793,0.7178845568828984,0.7535628701638708
YEAST 1 (3),KNN,F1,0.22251878581582138,0.3563499732690259,0.3588693593377392,0.4013864748987991
YEAST 1 (3),KNN,GEOMETRIC MEAN SCORE,0.4060741797452589,0.6701574792551257,0.6801605596460603,0.63113311596226
YEAST 1 (3),DT,ROC AUC,0.7093488400814663,0.7234001795471708,0.7362271598562469,0.719370589074334
YEAST 1 (3),DT,F1,0.24987548437751822,0.34000439342004884,0.3804503435053497,0.37290552375940833
YEAST 1 (3),DT,GEOMETRIC MEAN SCORE,0.42244477034759154,0.6570313248613782,0.6847053606438771,0.6392284316441156
YEAST 1 (3),GBC,ROC AUC,0.7522072299016584,0.7348250739557838,0.75939542912784,0.7796143805515309
YEAST 1 (3),GBC,F1,0.2423624299319508,0.35522122977228826,0.3716864229890243,0.3946452330852606
YEAST 1 (3),GBC,GEOMETRIC MEAN SCORE,0.41136347254970174,0.6408946251537933,0.6147288295410935,0.5856578544466817
